CO_REGSAUD;DS_NOME;Ano;Pop_0a5;Pop_6a9;Pop_10a14;Pop_15a64;Pop_65emais;Pop_Total;PopH_0a5;PopH_6a9;PopH_10a14;PopH_15a64;PopH_65emais;PopH_Total;PopM_0a5;PopM_6a9;PopM_10a14;PopM_15a64;PopM_65emais;PopM_Total;p_Pop_0a5;p_Pop_6a9;p_Pop_10a14;p_Pop_15a64;p_Pop_65emais;p_PopH_0a5;p_PopH_6a9;p_PopH_10a14;p_PopH_15a64;p_PopH_65emais;p_PopM_0a5;p_PopM_6a9;p_PopM_10a14;p_PopM_15a64;p_PopM_65emais
51016;Vale dos Arinos;2000;6186;4658;5985;32266;1671;50766;3078;2433;3102;17121;1002;26736;3108;2225;2883;15145;669;24030;12,19;9,18;11,79;63,56;3,29;11,51;9,10;11,60;64,04;3,75;12,93;9,26;12,00;63,03;2,78
52001;Central;2000;141115;93966;126700;949976;64766;1376523;71775;47678;63877;451983;28282;663595;69340;46288;62823;497993;36484;712928;10,25;6,83;9,20;69,01;4,71;10,82;7,18;9,63;68,11;4,26;9,73;6,49;8,81;69,85;5,12
52002;Centro Sul;2000;74219;48129;60109;387766;22894;593117;38037;24594;30916;193961;11406;298914;36182;23535;29193;193805;11488;294203;12,51;8,11;10,13;65,38;3,86;12,73;8,23;10,34;64,89;3,82;12,30;8,00;9,92;65,87;3,90
52003;Entorno Norte;2000;27654;16878;21046;115404;6333;187315;14084;8637;10673;57936;3166;94496;13570;8241;10373;57468;3167;92819;14,76;9,01;11,24;61,61;3,38;14,90;9,14;11,29;61,31;3,35;14,62;8,88;11,18;61,91;3,41
52004;Entorno Sul;2000;87218;50201;55651;335986;13398;542454;44396;25563;28058;165943;6545;270505;42822;24638;27593;170043;6853;271949;16,08;9,25;10,26;61,94;2,47;16,41;9,45;10,37;61,35;2,42;15,75;9,06;10,15;62,53;2,52
52005;Estrada de Ferro;2000;21413;14758;19432;139450;11999;207052;10926;7630;9985;70170;5807;104518;10487;7128;9447;69280;6192;102534;10,34;7,13;9,39;67,35;5,80;10,45;7,30;9,55;67,14;5,56;10,23;6,95;9,21;67,57;6,04
52006;Nordeste I;2000;5536;3859;5398;23981;2072;40846;2832;1984;2744;12511;1100;21171;2704;1875;2654;11470;972;19675;13,55;9,45;13,22;58,71;5,07;13,38;9,37;12,96;59,09;5,20;13,74;9,53;13,49;58,30;4,94
52007;Nordeste II;2000;10551;7446;10460;50619;3930;83006;5414;3732;5259;26271;1956;42632;5137;3714;5201;24348;1974;40374;12,71;8,97;12,60;60,98;4,73;12,70;8,75;12,34;61,62;4,59;12,72;9,20;12,88;60,31;4,89
52008;Norte;2000;16024;11153;14917;89858;6753;138705;8212;5761;7685;45772;3731;71161;7812;5392;7232;44086;3022;67544;11,55;8,04;10,75;64,78;4,87;11,54;8,10;10,80;64,32;5,24;11,57;7,98;10,71;65,27;4,47
52009;Oeste I;2000;11479;8684;11239;76289;7213;114904;5711;4516;5790;38422;3894;58333;5768;4168;5449;37867;3319;56571;9,99;7,56;9,78;66,39;6,28;9,79;7,74;9,93;65,87;6,68;10,20;7,37;9,63;66,94;5,87
52010;Oeste II;2000;9611;7096;9292;64767;6256;97022;4872;3648;4756;32496;3249;49021;4739;3448;4536;32271;3007;48001;9,91;7,31;9,58;66,75;6,45;9,94;7,44;9,70;66,29;6,63;9,87;7,18;9,45;67,23;6,26
52011;Pirineus;2000;44140;28501;37621;251357;19269;380888;22639;14516;19100;122937;9038;188230;21501;13985;18521;128420;10231;192658;11,59;7,48;9,88;65,99;5,06;12,03;7,71;10,15;65,31;4,80;11,16;7,26;9,61;66,66;5,31
52012;Rio Vermelho;2000;19699;13824;18986;122810;10233;185552;10080;7102;9630;62611;5314;94737;9619;6722;9356;60199;4919;90815;10,62;7,45;10,23;66,19;5,51;10,64;7,50;10,16;66,09;5,61;10,59;7,40;10,30;66,29;5,42
52013;São Patrício I;2000;16716;11994;15847;103845;9383;157785;8535;6171;8009;52707;4860;80282;8181;5823;7838;51138;4523;77503;10,59;7,60;10,04;65,81;5,95;10,63;7,69;9,98;65,65;6,05;10,56;7,51;10,11;65,98;5,84
52014;Serra da Mesa;2000;12593;8890;12118;70757;5959;110317;6309;4540;6239;36016;3207;56311;6284;4350;5879;34741;2752;54006;11,42;8,06;10,98;64,14;5,40;11,20;8,06;11,08;63,96;5,70;11,64;8,05;10,89;64,33;5,10
52015;Sudoeste I;2000;31885;22121;29350;193754;15171;292281;16231;11249;14965;97794;7925;148164;15654;10872;14385;95960;7246;144117;10,91;7,57;10,04;66,29;5,19;10,95;7,59;10,10;66,00;5,35;10,86;7,54;9,98;66,58;5,03
52016;Sudoeste II;2000;18519;12700;16427;106419;8867;162932;9379;6458;8320;53901;4523;82581;9140;6242;8107;52518;4344;80351;11,37;7,79;10,08;65,31;5,44;11,36;7,82;10,07;65,27;5,48;11,38;7,77;10,09;65,36;5,41
52017;Sul;2000;20847;14954;19379;138215;12911;206306;10704;7609;9939;68846;6496;103594;10143;7345;9440;69369;6415;102712;10,10;7,25;9,39;67,00;6,26;10,33;7,35;9,59;66,46;6,27;9,88;7,15;9,19;67,54;6,25
52018;São Patrício II;2000;15147;10017;13236;81321;6502;126223;7782;5034;6745;41228;3404;64193;7365;4983;6491;40093;3098;62030;12,00;7,94;10,49;64,43;5,15;12,12;7,84;10,51;64,23;5,30;11,87;8,03;10,46;64,63;4,99
53001;Distrito Federal;2000;241651;150753;190675;1400541;67526;2051146;122692;76068;95349;658526;28721;981356;118959;74685;95326;742015;38805;1069790;11,78;7,35;9,30;68,28;3,29;12,50;7,75;9,72;67,10;2,93;11,12;6,98;8,91;69,36;3,63
55;Brasil;2000;19821308;13096747;17348067;109597948;9935100;169799170;10079758;6649521;8777639;53688522;4380575;83576015;9741550;6447226;8570428;55909426;5554525;86223155;11,67;7,71;10,22;64,55;5,85;12,06;7,96;10,50;64,24;5,24;11,30;7,48;9,94;64,84;6,44
