CO_REGSAUD;DS_NOME;Ano;Pop_0a5;Pop_6a9;Pop_10a14;Pop_15a64;Pop_65emais;Pop_Total;PopH_0a5;PopH_6a9;PopH_10a14;PopH_15a64;PopH_65emais;PopH_Total;PopM_0a5;PopM_6a9;PopM_10a14;PopM_15a64;PopM_65emais;PopM_Total;p_Pop_0a5;p_Pop_6a9;p_Pop_10a14;p_Pop_15a64;p_Pop_65emais;p_PopH_0a5;p_PopH_6a9;p_PopH_10a14;p_PopH_15a64;p_PopH_65emais;p_PopM_0a5;p_PopM_6a9;p_PopM_10a14;p_PopM_15a64;p_PopM_65emais
51006;Médio Araguaia;2010;8857;6098;7857;55124;3714;81650;4478;3089;4066;29162;2080;42875;4379;3009;3791;25962;1634;38775;10,85;7,47;9,62;67,51;4,55;10,44;7,20;9,48;68,02;4,85;11,29;7,76;9,78;66,96;4,21
51007;Médio Norte Matogrossense;2010;21124;14030;19592;143013;9081;206840;10695;7168;9955;73970;4793;106581;10429;6862;9637;69043;4288;100259;10,21;6,78;9,47;69,14;4,39;10,03;6,73;9,34;69,40;4,50;10,40;6,84;9,61;68,86;4,28
51008;Noroeste Matogrossense;2010;14514;10168;14056;90026;5300;134064;7234;5226;7112;48031;3109;70712;7280;4942;6944;41995;2191;63352;10,83;7,58;10,48;67,15;3,95;10,23;7,39;10,06;67,92;4,40;11,49;7,80;10,96;66,29;3,46
51009;Norte Araguaia Karajá;2010;2289;1687;2279;13979;1232;21466;1137;864;1148;7416;723;11288;1152;823;1131;6563;509;10178;10,66;7,86;10,62;65,12;5,74;10,07;7,65;10,17;65,70;6,41;11,32;8,09;11,11;64,48;5,00
51010;Norte Matogrossense;2010;6128;4438;6511;46374;4423;67874;3163;2292;3311;23949;2449;35164;2965;2146;3200;22425;1974;32710;9,03;6,54;9,59;68,32;6,52;8,99;6,52;9,42;68,11;6,96;9,06;6,56;9,78;68,56;6,03
51011;Oeste Matogrossense;2010;17856;12615;17224;125979;12317;185991;9168;6437;8799;63213;6255;93872;8688;6178;8425;62766;6062;92119;9,60;6,78;9,26;67,73;6,62;9,77;6,86;9,37;67,34;6,66;9,43;6,71;9,15;68,14;6,58
51012;Sudoeste Matogrossense;2010;11763;8109;10735;72848;5506;108961;6030;4128;5503;37250;3061;55972;5733;3981;5232;35598;2445;52989;10,80;7,44;9,85;66,86;5,05;10,77;7,38;9,83;66,55;5,47;10,82;7,51;9,87;67,18;4,61
51013;Sul Matogrossense;2010;42637;28686;39928;315671;25597;452519;21682;14795;20516;161418;13227;231638;20955;13891;19412;154253;12370;220881;9,42;6,34;8,82;69,76;5,66;9,36;6,39;8,86;69,69;5,71;9,49;6,29;8,79;69,84;5,60
51014;Teles Pires;2010;33867;22699;31512;231125;10163;329366;17189;11487;16191;121535;5277;171679;16678;11212;15321;109590;4886;157687;10,28;6,89;9,57;70,17;3,09;10,01;6,69;9,43;70,79;3,07;10,58;7,11;9,72;69,50;3,10
51015;Vale do Peixoto;2010;9257;6620;9941;65233;4774;95825;4621;3412;5101;33794;2710;49638;4636;3208;4840;31439;2064;46187;9,66;6,91;10,37;68,08;4,98;9,31;6,87;10,28;68,08;5,46;10,04;6,95;10,48;68,07;4,47
51016;Vale dos Arinos;2010;5010;3525;5173;35425;2788;51921;2523;1791;2610;18566;1570;27060;2487;1734;2563;16859;1218;24861;9,65;6,79;9,96;68,23;5,37;9,32;6,62;9,65;68,61;5,80;10,00;6,97;10,31;67,81;4,90
52001;Central;2010;130306;90260;129603;1186955;106008;1643132;66179;46075;65447;567678;45592;790971;64127;44185;64156;619277;60416;852161;7,93;5,49;7,89;72,24;6,45;8,37;5,83;8,27;71,77;5,76;7,53;5,19;7,53;72,67;7,09
52002;Centro Sul;2010;71841;50536;70232;533284;39633;765526;36474;25692;35766;265126;19235;382293;35367;24844;34466;268158;20398;383233;9,38;6,60;9,17;69,66;5,18;9,54;6,72;9,36;69,35;5,03;9,23;6,48;8,99;69,97;5,32
52003;Entorno Norte;2010;23238;17502;23885;152745;10751;228121;11766;9062;12096;76670;5375;114969;11472;8440;11789;76075;5376;113152;10,19;7,67;10,47;66,96;4,71;10,23;7,88;10,52;66,69;4,68;10,14;7,46;10,42;67,23;4,75
52004;Entorno Sul;2010;81612;58057;77441;485972;24570;727652;41604;29473;39006;239002;11802;360887;40008;28584;38435;246970;12768;366765;11,22;7,98;10,64;66,79;3,38;11,53;8,17;10,81;66,23;3,27;10,91;7,79;10,48;67,34;3,48
52005;Estrada de Ferro;2010;21396;15296;21590;182922;19242;260446;10856;7779;11048;91882;9103;130668;10540;7517;10542;91040;10139;129778;8,22;5,87;8,29;70,23;7,39;8,31;5,95;8,46;70,32;6,97;8,12;5,79;8,12;70,15;7,81
52006;Nordeste I;2010;4768;3361;4613;27831;2937;43510;2417;1708;2320;14178;1548;22171;2351;1653;2293;13653;1389;21339;10,96;7,72;10,60;63,96;6,75;10,90;7,70;10,46;63,95;6,98;11,02;7,75;10,75;63,98;6,51
52007;Nordeste II;2010;9877;7186;9579;61381;5731;93754;5085;3669;4848;31730;2856;48188;4792;3517;4731;29651;2875;45566;10,54;7,66;10,22;65,47;6,11;10,55;7,61;10,06;65,85;5,93;10,52;7,72;10,38;65,07;6,31
52008;Norte;2010;11408;9003;12934;93400;10221;136966;5856;4629;6682;47243;5459;69869;5552;4374;6252;46157;4762;67097;8,33;6,57;9,44;68,19;7,46;8,38;6,63;9,56;67,62;7,81;8,27;6,52;9,32;68,79;7,10
52009;Oeste I;2010;8138;6225;9242;79398;10856;113859;4148;3298;4650;39711;5735;57542;3990;2927;4592;39687;5121;56317;7,15;5,47;8,12;69,73;9,53;7,21;5,73;8,08;69,01;9,97;7,08;5,20;8,15;70,47;9,09
52010;Oeste II;2010;7763;5724;8476;74491;9732;106186;3979;2927;4355;37008;4901;53170;3784;2797;4121;37483;4831;53016;7,31;5,39;7,98;70,15;9,17;7,48;5,50;8,19;69,60;9,22;7,14;5,28;7,77;70,70;9,11
52011;Pirineus;2010;39331;28419;40768;312711;30501;451730;20038;14630;20946;153716;13897;223227;19293;13789;19822;158995;16604;228503;8,71;6,29;9,02;69,23;6,75;8,98;6,55;9,38;68,86;6,23;8,44;6,03;8,67;69,58;7,27
52012;Rio Vermelho;2010;15105;11727;16616;133062;15168;191678;7744;6069;8534;66979;7641;96967;7361;5658;8082;66083;7527;94711;7,88;6,12;8,67;69,42;7,91;7,99;6,26;8,80;69,07;7,88;7,77;5,97;8,53;69,77;7,95
52013;São Patrício I;2010;12214;9660;14059;111640;13713;161286;6275;4894;7323;56322;6820;81634;5939;4766;6736;55318;6893;79652;7,57;5,99;8,72;69,22;8,50;7,69;6,00;8,97;68,99;8,35;7,46;5,98;8,46;69,45;8,65
52014;Serra da Mesa;2010;10419;7677;11007;81471;8793;119367;5246;3967;5587;41432;4541;60773;5173;3710;5420;40039;4252;58594;8,73;6,43;9,22;68,25;7,37;8,63;6,53;9,19;68,18;7,47;8,83;6,33;9,25;68,33;7,26
52015;Sudoeste I;2010;34024;22792;30900;267239;24404;379359;17593;11680;15725;136975;12562;194535;16431;11112;15175;130264;11842;184824;8,97;6,01;8,15;70,44;6,43;9,04;6,00;8,08;70,41;6,46;8,89;6,01;8,21;70,48;6,41
52016;Sudoeste II;2010;17444;12256;17016;136946;13926;197588;8804;6281;8693;69793;6977;100548;8640;5975;8323;67153;6949;97040;8,83;6,20;8,61;69,31;7,05;8,76;6,25;8,65;69,41;6,94;8,90;6,16;8,58;69,20;7,16
52017;Sul;2010;18400;13102;18496;160061;19323;229382;9363;6660;9477;79850;9463;114813;9037;6442;9019;80211;9860;114569;8,02;5,71;8,06;69,78;8,42;8,15;5,80;8,25;69,55;8,24;7,89;5,62;7,87;70,01;8,61
52018;São Patrício II;2010;14094;10430;14501;104942;10279;154246;7160;5327;7449;53274;5192;78402;6934;5103;7052;51668;5087;75844;9,14;6,76;9,40;68,04;6,66;9,13;6,79;9,50;67,95;6,62;9,14;6,73;9,30;68,12;6,71
53001;Distrito Federal;2010;228699;161085;218709;1834021;127646;2570160;115985;81777;110597;866428;54093;1228880;112714;79308;108112;967593;73553;1341280;8,90;6,27;8,51;71,36;4,97;9,44;6,65;9,00;70,51;4,40;8,40;5,91;8,06;72,14;5,48
55;Brasil;2010;16728147;12037387;17166761;130742024;14081480;190755799;8510240;6130891;8725413;63925368;6115078;93406990;8217907;5906496;8441348;66816656;7966402;97348809;8,77;6,31;9,00;68,54;7,38;9,11;6,56;9,34;68,44;6,55;8,44;6,07;8,67;68,64;8,18
